疯 | 413413534
烽 | 43343541112
逢 | 3541112454
冯 | 41551
缝 | 5513541112454
讽 | 453534
奉 | 11134112
凤 | 3554
佛 | 3251532
否 | 1324251
夫 | 1134
敷 | 125112441533134
肤 | 35111134
孵 | 35435243443521
扶 | 1211134
拂 | 12151532
辐 | 1521125125121
幅 | 252125125121
氟 | 311551532
符 | 31431432124
伏 | 321344
俘 | 323443521
服 | 35115254
浮 | 4413443521
涪 | 44141431251
福 | 4524125125121
袱 | 45234321344
弗 | 51532
甫 | 1251124
抚 | 1211135
辅 | 15211251124
俯 | 3241332124
釜 | 3434112431
斧 | 34343312
脯 | 35111251124
腑 | 351141332124
府 | 41332124
腐 | 41332124253434
赴 | 121213424
副 | 12512512122
覆 | 125221332312511354
赋 | 253411212154
复 | 312511354
傅 | 321251124124
付 | 32124
阜 | 32515112
父 | 3434
腹 | 3511312511354
负 | 352534
富 | 445125125121
讣 | 4524
附 | 5232124
妇 | 531511
缚 | 5511251124124
咐 | 25132124
噶 | 251122251135345
嘎 | 25113251111534
该 | 45415334
改 | 5153134
概 | 1234511541535
钙 | 311151215
盖 | 43112125221
溉 | 441511541535
干 | 112
甘 | 12211
杆 | 1234112
柑 | 123412211
竿 | 314314112
肝 | 3511112
赶 | 1212134112
感 | 1312515344544
秆 | 31234112
敢 | 51221113134
赣 | 414312511123541212534
冈 | 2534
刚 | 253422
钢 | 311152534
缸 | 311252121
肛 | 3511121
纲 | 5512534
岗 | 2522534
港 | 441122134515
杠 | 1234121
篙 | 3143144125125251
皋 | 3251113412
高 | 4125125251
膏 | 41251452512511
羔 | 4311214444
糕 | 4312344311214444
搞 | 1214125125251
镐 | 311154125125251
稿 | 312344125125251
告 | 3121251
哥 | 1251212512
歌 | 12512125123534
搁 | 121425354251
戈 | 1534
鸽 | 34125135451
胳 | 3511354251
疙 | 41341315
割 | 445111225122
革 | 122125112
葛 | 122251135345
格 | 1234354251
蛤 | 251214341251
阁 | 425354251
隔 | 521251254312
铬 | 31115354251
个 | 342
各 | 354251
给 | 551341251
根 | 1234511534
跟 | 2512121511534
耕 | 1112341132
更 | 1251134
庚 | 41351134
羹 | 4311214444431121134
埂 | 1211251134
耿 | 1221114334
梗 | 12341251134
工 | 121
攻 | 1213134
功 | 12153
恭 | 1221342444
龚 | 13534122134
供 | 32122134
躬 | 3251113515
公 | 3454
宫 | 445251251
弓 | 515
巩 | 121354
汞 | 1212534
拱 | 121122134
贡 | 1212534
共 | 122134
钩 | 311153554
勾 | 3554
