쌓 | 343421115
쑹 | 3434125
앴 | 52123434
엽 | 51122211
욍 | 52125
빗 | 2211234
뽑 | 22112211212211
샤 | 34211
소 | 3421
쉐 | 3412122
쌔 | 3434212
쒀 | 34341212
앵 | 52125
엾 | 5112221134
요 | 5221
빙 | 221125
뽕 | 22112211215
샥 | 342115
속 | 34215
쉑 | 34121225
쌕 | 34342125
쒔 | 343412123434
야 | 5211
엿 | 511234
욕 | 52215
빚 | 2211254
뾔 | 22112211212
샨 | 342115
솎 | 342155
쉔 | 34121225
쌘 | 34342125
쒜 | 343412122
약 | 52115
였 | 51123434
욘 | 52215
빛 | 22112154
뾰 | 22112211221
샬 | 34211515
손 | 34215
쉘 | 3412122515
쌜 | 3434212515
쒸 | 3434122
얀 | 52115
영 | 51125
욜 | 5221515
빠 | 2211221121
뿅 | 221122112215
샴 | 34211251
솔 | 3421515
쉠 | 3412122251
쌤 | 3434212251
쒼 | 34341225
얄 | 5211515
옅 | 5112115
욤 | 5221251
빡 | 22112211215
뿌 | 2211221112
샵 | 342112211
솖 | 3421515251
쉥 | 34121225
쌥 | 34342122211
쓩 | 34341225
얇 | 52115152211
옆 | 51121221
욥 | 52212211
빤 | 22112211215
뿍 | 22112211125
샷 | 3421134
솜 | 3421251
쉬 | 34122
쌨 | 34342123434
쓰 | 34341
얌 | 5211251
옇 | 5112115
욧 | 522134
빨 | 2211221121515
뿐 | 22112211125
샹 | 342115
솝 | 34212211
쉭 | 341225
쌩 | 34342125
쓱 | 343415
얍 | 52112211
예 | 51122
용 | 52215
빪 | 2211221121515251
뿔 | 2211221112515
섀 | 342112
솟 | 342134
쉰 | 341225
썅 | 34342115
쓴 | 343415
얏 | 521134
옌 | 511225
우 | 512
빰 | 2211221121251
뿜 | 2211221112251
섄 | 3421125
송 | 34215
쉴 | 34122515
써 | 343412
쓸 | 34341515
양 | 52115
옐 | 51122515
욱 | 5125
빱 | 22112211212211
뿟 | 221122111234
섈 | 342112515
솥 | 3421115
쉼 | 34122251
썩 | 3434125
쓺 | 34341515251
얕 | 5211115
옘 | 51122251
운 | 5125
빳 | 221122112134
뿡 | 22112211125
섐 | 342112215
솨 | 342121
쉽 | 341222211
썬 | 3434125
쓿 | 34341515115
얗 | 5211115
옙 | 511222211
울 | 512515
빴 | 22112211213434
쀼 | 22112211122
섕 | 3421125
솩 | 3421215
쉿 | 3412234
썰 | 343412515
씀 | 34341251
얘 | 52112
옛 | 5112234
욹 | 5125155
빵 | 22112211215
쁑 | 221122111225
서 | 3412
솬 | 3421215
슁 | 341225
썲 | 343412515251
씁 | 343412211
얜 | 521125
옜 | 511223434
욺 | 512515251
빻 | 2211221121115
쁘 | 221122111
석 | 34125
솰 | 342121515
슈 | 34122
썸 | 343412251
씌 | 343412
얠 | 52112515
오 | 521
움 | 512251
빼 | 22112211212
쁜 | 2211221115
섞 | 341255
솽 | 3421215
슉 | 341225
썹 | 3434122211
씐 | 3434125
얩 | 521122211
옥 | 5215
웁 | 5122211
빽 | 221122112125
쁠 | 221122111515
섟 | 3412534
쇄 | 3421212
슐 | 34122515
썼 | 3434123434
씔 | 343412515
어 | 512
온 | 5215
웃 | 51234
뺀 | 221122112125
쁨 | 221122111251
선 | 34125
쇈 | 34212125
슘 | 34122251
썽 | 3434125
씜 | 343412251
억 | 5125
올 | 521515
웅 | 5125
뺄 | 22112211212515
쁩 | 2211221112211
섣 | 341215
쇌 | 3421212515
슛 | 3412234
쎄 | 3434122
씨 | 34342
언 | 5125
옭 | 5215155
워 | 51212
뺌 | 22112211212251
삐 | 221122112
설 | 3412515
쇔 | 3421212251
슝 | 341225
쎈 | 34341225
씩 | 343425
얹 | 512554
옮 | 521515251
웍 | 512125
뺍 | 221122112122211
삑 | 2211221125
섦 | 3412515251
쇗 | 342121234
스 | 341
쎌 | 3434122515
씬 | 343425
얻 | 51215
옰 | 52151534
원 | 512125
뺏 | 2211221121234
삔 | 2211221125
섧 | 34125152211
쇘 | 34212123434
슥 | 3415
쏀 | 343411225
씰 | 34342515
얼 | 512515
옳 | 521515115
월 | 51212515
뺐 | 221122112123434
삘 | 221122112515
섬 | 3412251
쇠 | 34212
슨 | 3415
쏘 | 343421
씸 | 34342251
얽 | 5125155
옴 | 521251
웜 | 51212251
웝 | 512122211
일 | 52515
젓 | 541234
죵 | 542215
짤 | 545421515
쬠 | 5454212251
챦 | 1542115115
춘 | 154125
캔 | 512125
쾅 | 5121215
웠 | 512123434
읽 | 525155
정 | 54125
주 | 5412
짧 | 5454215152211
쬡 | 54542122211
챨 | 154211515
출 | 15412515
캘 | 51212515
쾌 | 5121212
웡 | 512125
읾 | 52515251
젖 | 541254
죽 | 54125
짬 | 545421251
쭁 | 54542215
챰 | 154211251
춤 | 15412251
캠 | 51212251
쾡 | 51212125
웨 | 512122
잃 | 52515115
제 | 54122
준 | 54125
짭 | 5454212211
쭈 | 545412
챵 | 1542115
춥 | 154122211
캡 | 512122211
쾨 | 51212
웩 | 5121225
임 | 52251
젝 | 541225
줄 | 5412515
짯 | 54542134
쭉 | 5454125
처 | 15412
춧 | 1541234
캣 | 5121234
쾰 | 51212515
웬 | 5121225
입 | 522211
젠 | 541225
줅 | 54125155
짰 | 5454213434
쭌 | 5454125
척 | 154125
충 | 154125
캤 | 512123434
쿄 | 51221
웰 | 512122515
잇 | 5234
젤 | 54122515
줆 | 5412515251
짱 | 5454215
쭐 | 545412515
천 | 154125
춰 | 1541212
캥 | 512125
쿠 | 5112
웸 | 512122251
있 | 523434
젬 | 54122251
줌 | 5412251
째 | 5454212
쭘 | 545412251
철 | 15412515
췄 | 15412123434
캬 | 51211
쿡 | 51125
웹 | 5121222211
잉 | 525
젭 | 541222211
줍 | 54122211
짹 | 54542125
쭙 | 5454122211
첨 | 15412251
췌 | 15412122
캭 | 512115
쿤 | 51125
